rgov_t,rgov_t+1,rgov_t+2,rgov_t+3,rgov_t+4,rgov_t+5,rgov_t+6,rgov_t+7,rgov_t+8,rgov_t+9,rgov_t+10,rgov_t+11,rgov_t+12,rgov_t+13,rgov_t+14,rgov_t+15,rgov_t+16,rgov_t+17,rgov_t+18,rgov_t+19,rgov_t+20,rgdp_t,rgdp_t+1,rgdp_t+2,rgdp_t+3,rgdp_t+4,rgdp_t+5,rgdp_t+6,rgdp_t+7,rgdp_t+8,rgdp_t+9,rgdp_t+10,rgdp_t+11,rgdp_t+12,rgdp_t+13,rgdp_t+14,rgdp_t+15,rgdp_t+16,rgdp_t+17,rgdp_t+18,rgdp_t+19,rgdp_t+20,constant,news_shock_t,news_shock_t-1,rgdp_t-1,rgov_t-1,news_shock_t-2,rgdp_t-2,rgov_t-2,news_shock_t-3,rgdp_t-3,rgov_t-3,news_shock_t-4,rgdp_t-4,rgov_t-4
0.298289612,0.32879393,0.249165984,0.145940288,0.10486564,0.069686072,0.067754761,0.071649579,0.072476548,0.080090845,0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,1.064076021,1.030111701,0.98620929,0.997113974,1.013845032,1.018210579,1.00938975,0.962342091,0.953197684,0.911001779,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1,-0.075944598,0.275022422,1.044097117,0.271328532,0,0.983880316,0.2103277,0.066947498,0.970025021,0.123468367,0,0.963181649,0.123306566
0.32879393,0.249165984,0.145940288,0.10486564,0.069686072,0.067754761,0.071649579,0.072476548,0.080090845,0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,1.030111701,0.98620929,0.997113974,1.013845032,1.018210579,1.00938975,0.962342091,0.953197684,0.911001779,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1,-0.16158987,-0.075944598,1.064076021,0.298289612,0.275022422,1.044097117,0.271328532,0,0.983880316,0.2103277,0.066947498,0.970025021,0.123468367
0.249165984,0.145940288,0.10486564,0.069686072,0.067754761,0.071649579,0.072476548,0.080090845,0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.98620929,0.997113974,1.013845032,1.018210579,1.00938975,0.962342091,0.953197684,0.911001779,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1,0,-0.16158987,1.030111701,0.32879393,-0.075944598,1.064076021,0.298289612,0.275022422,1.044097117,0.271328532,0,0.983880316,0.2103277
0.145940288,0.10486564,0.069686072,0.067754761,0.071649579,0.072476548,0.080090845,0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.997113974,1.013845032,1.018210579,1.00938975,0.962342091,0.953197684,0.911001779,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,1,0,0,0.98620929,0.249165984,-0.16158987,1.030111701,0.32879393,-0.075944598,1.064076021,0.298289612,0.275022422,1.044097117,0.271328532
0.10486564,0.069686072,0.067754761,0.071649579,0.072476548,0.080090845,0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,1.013845032,1.018210579,1.00938975,0.962342091,0.953197684,0.911001779,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1,0,0,0.997113974,0.145940288,0,0.98620929,0.249165984,-0.16158987,1.030111701,0.32879393,-0.075944598,1.064076021,0.298289612
0.069686072,0.067754761,0.071649579,0.072476548,0.080090845,0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,1.018210579,1.00938975,0.962342091,0.953197684,0.911001779,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1,0,0,1.013845032,0.10486564,0,0.997113974,0.145940288,0,0.98620929,0.249165984,-0.16158987,1.030111701,0.32879393
0.067754761,0.071649579,0.072476548,0.080090845,0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,1.00938975,0.962342091,0.953197684,0.911001779,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1,0,0,1.018210579,0.069686072,0,1.013845032,0.10486564,0,0.997113974,0.145940288,0,0.98620929,0.249165984
0.071649579,0.072476548,0.080090845,0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.962342091,0.953197684,0.911001779,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1,0,0,1.00938975,0.067754761,0,1.018210579,0.069686072,0,1.013845032,0.10486564,0,0.997113974,0.145940288
0.072476548,0.080090845,0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.953197684,0.911001779,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1,0,0,0.962342091,0.071649579,0,1.00938975,0.067754761,0,1.018210579,0.069686072,0,1.013845032,0.10486564
0.080090845,0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.911001779,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1,0,0,0.953197684,0.072476548,0,0.962342091,0.071649579,0,1.00938975,0.067754761,0,1.018210579,0.069686072
0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1,0,0,0.911001779,0.080090845,0,0.953197684,0.072476548,0,0.962342091,0.071649579,0,1.00938975,0.067754761
0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1,0,0,0.881851084,0.098467696,0,0.911001779,0.080090845,0,0.953197684,0.072476548,0,0.962342091,0.071649579
0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1,0,0,0.904553762,0.093295679,0,0.881851084,0.098467696,0,0.911001779,0.080090845,0,0.953197684,0.072476548
0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1,-0.009143074,0,0.918017387,0.073560575,0,0.904553762,0.093295679,0,0.881851084,0.098467696,0,0.911001779,0.080090845
0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1,0,-0.009143074,0.920746546,0.08128096,0,0.918017387,0.073560575,0,0.904553762,0.093295679,0,0.881851084,0.098467696
0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1,0,0,0.909411908,0.078872879,-0.009143074,0.920746546,0.08128096,0,0.918017387,0.073560575,0,0.904553762,0.093295679
0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,1,0,0,0.921774908,0.076668516,0,0.909411908,0.078872879,-0.009143074,0.920746546,0.08128096,0,0.918017387,0.073560575
0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,1,0,0,0.930591949,0.082887568,0,0.921774908,0.076668516,0,0.909411908,0.078872879,-0.009143074,0.920746546,0.08128096
0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,1,0,0,0.959879814,0.102631907,0,0.930591949,0.082887568,0,0.921774908,0.076668516,0,0.909411908,0.078872879
0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,1,0,0,1.00490737,0.08945951,0,0.959879814,0.102631907,0,0.930591949,0.082887568,0,0.921774908,0.076668516
0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,1,0,0,1.03570515,0.079293267,0,1.00490737,0.08945951,0,0.959879814,0.102631907,0,0.930591949,0.082887568
0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1,0,0,1.021237996,0.07729243,0,1.03570515,0.079293267,0,1.00490737,0.08945951,0,0.959879814,0.102631907
0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1,0,0,1.022972828,0.087881171,0,1.021237996,0.07729243,0,1.03570515,0.079293267,0,1.00490737,0.08945951
0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1,0,0,1.048788169,0.077199521,0,1.022972828,0.087881171,0,1.021237996,0.07729243,0,1.03570515,0.079293267
0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,1,0,0,1.007652893,0.090465168,0,1.048788169,0.077199521,0,1.022972828,0.087881171,0,1.021237996,0.07729243
0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,1,0,0,0.983412139,0.091917109,0,1.007652893,0.090465168,0,1.048788169,0.077199521,0,1.022972828,0.087881171
0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,1,0,0,1.013380521,0.090601487,0,0.983412139,0.091917109,0,1.007652893,0.090465168,0,1.048788169,0.077199521
0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,1,0,0,1.01005357,0.095166677,0,1.013380521,0.090601487,0,0.983412139,0.091917109,0,1.007652893,0.090465168
0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,1,0,0,1.001125832,0.086975908,0,1.01005357,0.095166677,0,1.013380521,0.090601487,0,0.983412139,0.091917109
0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,1,0,0,1.011451098,0.091012898,0,1.001125832,0.086975908,0,1.01005357,0.095166677,0,1.013380521,0.090601487
0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,1,0,0,1.023301229,0.087659657,0,1.011451098,0.091012898,0,1.001125832,0.086975908,0,1.01005357,0.095166677
0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,1,0,0,1.029696308,0.085396294,0,1.023301229,0.087659657,0,1.011451098,0.091012898,0,1.001125832,0.086975908
0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,1,0,0,1.028731297,0.090620303,0,1.029696308,0.085396294,0,1.023301229,0.087659657,0,1.011451098,0.091012898
0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,1,0,0,1.047734572,0.083109727,0,1.028731297,0.090620303,0,1.029696308,0.085396294,0,1.023301229,0.087659657
0.094279334,0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,1.036239444,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,1,0,0,1.047416594,0.089996348,0,1.047734572,0.083109727,0,1.028731297,0.090620303,0,1.029696308,0.085396294
0.089519361,0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,1.03455331,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,1,0,0,1.036239444,0.094279334,0,1.047416594,0.089996348,0,1.047734572,0.083109727,0,1.028731297,0.090620303
0.094979033,0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,1.010045516,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,1,0,0,1.03455331,0.089519361,0,1.036239444,0.094279334,0,1.047416594,0.089996348,0,1.047734572,0.083109727
0.091482092,0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.982088088,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,1,0,0,1.010045516,0.094979033,0,1.03455331,0.089519361,0,1.036239444,0.094279334,0,1.047416594,0.089996348
0.095988828,0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.980359137,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,1,0.002620902,0,0.982088088,0.091482092,0,1.010045516,0.094979033,0,1.03455331,0.089519361,0,1.036239444,0.094279334
0.091897793,0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.983483605,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,1,0,0.002620902,0.980359137,0.095988828,0,0.982088088,0.091482092,0,1.010045516,0.094979033,0,1.03455331,0.089519361
0.093130868,0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.997232575,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,1,0,0,0.983483605,0.091897793,0.002620902,0.980359137,0.095988828,0,0.982088088,0.091482092,0,1.010045516,0.094979033
0.094864907,0.095623855,0.09172124,0.091615629,0.096397854,0.099735979,0.10078876,0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.998951569,1.010844506,1.044566186,1.044135043,0.989055783,0.948221609,0.937989068,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,1,0,0,0.997232575,0.093130868,0,0.983483605,0.091897793,0.002620902,0.980359137,0.095988828,0,0.982088088,0.091482092
