"","1","2142","600000","600015","600016","600036","601009","601166","601169","601288","601328","601398","601818","601939","601988","601998"
"19724",-0.0193554429529561,-0.0195838546100715,-0.00302572091653719,0.0141345109349049,0.00533334597536239,-0.00866431413014146,0.00809721023261956,-0.088976179597744,0.0044052934679164,0.00547946576462555,0.00694447235281115,0.00208986491945917,0,0.00612559342668262,0.00500001041670561,0
"19725",-0.00108636621222091,-0.0112188836047884,0.00604231445596271,0.0122059056795036,0,0.00686542895355258,0.00268456537066886,-0.0101661329634712,0.00657176516323443,0.0162605208717803,0.0120379785594789,0.0103843093057165,0.0102916860365478,0.0106303203017564,0.00992563979997008,0.0150096626505654
"19726",-0.00983077278312772,-0.0217737995495604,-0.00301659353942552,0.00518583703236541,0,0.00143936692716551,0,-0.00409556886473705,0.00652885888246368,0.013351333174864,0.0085106896679088,0.0102775827582402,0.0034071583216142,0.00752448997861532,0.021978906718775,0.0111112254250707
"19727",0.0174106683058968,0.0217737995495604,0.00902261759963729,0.0170944333593002,0.0132102317368066,0.0171127170676022,0.0093396275961326,0.0129121739580746,0.00863936259070774,-0.0106667678041952,0.00169348050633311,-0.004098366392282,0.0135137191667227,-0.00300300525976938,-0.00484262447578776,0.0432499837938167
"19730",-0.0130295002903336,-0.0243977842616427,-0.0135646390341384,-0.00169635324817863,-0.0132102317368066,-0.00567176281171022,-0.0093396275961326,-0.00745513449501667,0,-0.00268456537066886,-0.00338983375451174,0.00205128277055722,-0.0033613477027048,0.00150262988453487,-0.00486618965117303,-0.0195910094771699
"19731",0.00327332534496882,0.0197717158728605,0.00303030534917914,0,0.0105821093305369,0.00142095938651554,0.0093396275961326,-0.00136147059832092,0.00429185208154093,0,-0.00169923575295972,0,-0.00337268447863925,0,0,0.00538117890451684
"19732",-0.00985229644301144,0.00154440185137439,-0.00606982136707579,-0.00340136382348999,-0.0105821093305369,-0.0042689499195756,0,-0.00477979742376178,0,-0.00269179166571143,-0.0068259650703999,-0.006166514915664,-0.00338409798424055,-0.0120847392150718,-0.0147422817372034,0
"19733",0.00876237807898583,0.0117618333686749,-0.00610688920817948,-0.0119967162876315,-0.0106952891167478,0.0116960397631911,-0.00399202126953746,0.00341647069589746,-0.00860220358266317,-0.0163047090249437,-0.0155309420308765,-0.0145381584460271,-0.00339558900113812,-0.0122325684356346,-0.0149628726767124,-0.0126014268780039
"19734",0.00217865009922225,0,-0.00460476638674834,0.00687287928776192,0.00536194314138538,0.00562194031679386,0.0119285708652739,0.00204429372728043,0.0107412418314126,0.0136056520557788,0.0103807160545606,0.00625653761430511,0.0101523714640179,0.0076628727455692,0.0124845566622453,0.0126014268780039
"19737",0.00217391389961996,0.00608212721350654,0.00153727931888659,0.0068259650703999,0,0.00802656551476622,0.013089192110014,0.00271924028875326,0.00851068966790858,0.00269905696916495,0.00343642949858136,0.0103413537947328,0.0033613477027048,0.00456969569006538,0.00495050515985618,0.010676257991342
"19738",0.0140164019735356,0.0120543900632524,0.0122138922939379,0.0118344576470029,0.0237791917661141,0.0124353934078867,0.0129200763651043,0.01348638107656,0.0126317469059007,0.00805373480709681,0.00342466088136395,0.00615386557437803,0.0133335308694653,0.00454890852636902,0.00492611833605583,0.0158036651731253
