rgov_t,rgov_t+1,rgov_t+2,rgov_t+3,rgov_t+4,rgov_t+5,rgov_t+6,rgov_t+7,rgov_t+8,rgov_t+9,rgov_t+10,rgov_t+11,rgov_t+12,rgov_t+13,rgov_t+14,rgov_t+15,rgov_t+16,rgov_t+17,rgov_t+18,rgov_t+19,rgov_t+20,rgdp_t,rgdp_t+1,rgdp_t+2,rgdp_t+3,rgdp_t+4,rgdp_t+5,rgdp_t+6,rgdp_t+7,rgdp_t+8,rgdp_t+9,rgdp_t+10,rgdp_t+11,rgdp_t+12,rgdp_t+13,rgdp_t+14,rgdp_t+15,rgdp_t+16,rgdp_t+17,rgdp_t+18,rgdp_t+19,rgdp_t+20,constant_highunemp,news_shock_highunemp_t,news_shock_highunemp_t-1,rgdp_highunemp_t-1,rgov_highunemp_t-1,news_shock_highunemp_t-2,rgdp_highunemp_t-2,rgov_highunemp_t-2,news_shock_highunemp_t-3,rgdp_highunemp_t-3,rgov_highunemp_t-3,news_shock_highunemp_t-4,rgdp_highunemp_t-4,rgov_highunemp_t-4
0.078636791,0.070356722,0.078377809,0.139210865,0.123306566,0.123468367,0.2103277,0.271328532,0.298289612,0.32879393,0.249165984,0.145940288,0.10486564,0.069686072,0.067754761,0.071649579,0.072476548,0.080090845,0.098467696,0.093295679,0.073560575,1.033967854,1.021038667,0.972866421,0.982925413,0.963181649,0.970025021,0.983880316,1.044097117,1.064076021,1.030111701,0.98620929,0.997113974,1.013845032,1.018210579,1.00938975,0.962342091,0.953197684,0.911001779,0.881851084,0.904553762,0.918017387,1,0.006286267,0,1.034109986,0.072238703,0,1.032332864,0.081120032,0.02289689,0.991625896,0.079439466,0,0.935631663,0.075855363
0.098467696,0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.881851084,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1,0,0,0.911001779,0.080090845,0,0.953197684,0.072476548,0,0.962342091,0.071649579,0,1.00938975,0.067754761
0.093295679,0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.904553762,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1,0,0,0.881851084,0.098467696,0,0.911001779,0.080090845,0,0.953197684,0.072476548,0,0.962342091,0.071649579
0.073560575,0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.918017387,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1,0,0,0.904553762,0.093295679,0,0.881851084,0.098467696,0,0.911001779,0.080090845,0,0.953197684,0.072476548
0.08128096,0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.920746546,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1,-0.009143074,0,0.918017387,0.073560575,0,0.904553762,0.093295679,0,0.881851084,0.098467696,0,0.911001779,0.080090845
0.078872879,0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.909411908,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1,0,-0.009143074,0.920746546,0.08128096,0,0.918017387,0.073560575,0,0.904553762,0.093295679,0,0.881851084,0.098467696
0.076668516,0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.921774908,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1,0,0,0.909411908,0.078872879,-0.009143074,0.920746546,0.08128096,0,0.918017387,0.073560575,0,0.904553762,0.093295679
0.082887568,0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.930591949,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,1,0,0,0.921774908,0.076668516,0,0.909411908,0.078872879,-0.009143074,0.920746546,0.08128096,0,0.918017387,0.073560575
0.102631907,0.08945951,0.079293267,0.07729243,0.087881171,0.077199521,0.090465168,0.091917109,0.090601487,0.095166677,0.086975908,0.091012898,0.087659657,0.085396294,0.090620303,0.083109727,0.089996348,0.094279334,0.089519361,0.094979033,0.091482092,0.959879814,1.00490737,1.03570515,1.021237996,1.022972828,1.048788169,1.007652893,0.983412139,1.013380521,1.01005357,1.001125832,1.011451098,1.023301229,1.029696308,1.028731297,1.047734572,1.047416594,1.036239444,1.03455331,1.010045516,0.982088088,1,0,0,0.930591949,0.082887568,0,0.921774908,0.076668516,0,0.909411908,0.078872879,-0.009143074,0.920746546,0.08128096
0.098529999,0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.887632919,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,1,0,0,0.937989068,0.10078876,0,0.948221609,0.099735979,0,0.989055783,0.096397854,0,1.044135043,0.091615629
0.10502285,0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.842292693,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,1,0,0,0.887632919,0.098529999,0,0.937989068,0.10078876,0,0.948221609,0.099735979,0,0.989055783,0.096397854
0.120213435,0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.839930084,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,1,0,0,0.842292693,0.10502285,0,0.887632919,0.098529999,0,0.937989068,0.10078876,0,0.948221609,0.099735979
0.099233039,0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.85024802,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,1,0,0,0.839930084,0.120213435,0,0.842292693,0.10502285,0,0.887632919,0.098529999,0,0.937989068,0.10078876
0.116696892,0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.812553849,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,1,0,0,0.85024802,0.099233039,0,0.839930084,0.120213435,0,0.842292693,0.10502285,0,0.887632919,0.098529999
0.093983016,0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.766622543,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,1,0,0,0.812553849,0.116696892,0,0.85024802,0.099233039,0,0.839930084,0.120213435,0,0.842292693,0.10502285
0.095367073,0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.734805246,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,1,0,0,0.766622543,0.093983016,0,0.812553849,0.116696892,0,0.85024802,0.099233039,0,0.839930084,0.120213435
0.118323096,0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.69441763,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,1,0,0,0.734805246,0.095367073,0,0.766622543,0.093983016,0,0.812553849,0.116696892,0,0.85024802,0.099233039
0.10442395,0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.665386826,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,1,0,0,0.69441763,0.118323096,0,0.734805246,0.095367073,0,0.766622543,0.093983016,0,0.812553849,0.116696892
0.097768688,0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.656139777,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,1,0,0,0.665386826,0.10442395,0,0.69441763,0.118323096,0,0.734805246,0.095367073,0,0.766622543,0.093983016
0.103195957,0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.612699716,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,1,0,0,0.656139777,0.097768688,0,0.665386826,0.10442395,0,0.69441763,0.118323096,0,0.734805246,0.095367073
0.105577851,0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.652892713,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,1,0,0,0.612699716,0.103195957,0,0.656139777,0.097768688,0,0.665386826,0.10442395,0,0.69441763,0.118323096
0.081095429,0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.702402752,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,1,0,0,0.652892713,0.105577851,0,0.612699716,0.103195957,0,0.656139777,0.097768688,0,0.665386826,0.10442395
0.118151947,0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.652636333,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,1,0,0,0.702402752,0.081095429,0,0.652892713,0.105577851,0,0.612699716,0.103195957,0,0.656139777,0.097768688
0.127083338,0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.690005008,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,1,0.009592525,0,0.652636333,0.118151947,0,0.702402752,0.081095429,0,0.652892713,0.105577851,0,0.612699716,0.103195957
0.108601753,0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.728760404,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,1,0,0.009592525,0.690005008,0.127083338,0,0.652636333,0.118151947,0,0.702402752,0.081095429,0,0.652892713,0.105577851
0.101554586,0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.694783933,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,1,0,0,0.728760404,0.108601753,0.009592525,0.690005008,0.127083338,0,0.652636333,0.118151947,0,0.702402752,0.081095429
0.112046233,0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.689613309,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,1,0,0,0.694783933,0.101554586,0,0.728760404,0.108601753,0.009592525,0.690005008,0.127083338,0,0.652636333,0.118151947
0.095895026,0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.726100861,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,1,0,0,0.689613309,0.112046233,0,0.694783933,0.101554586,0,0.728760404,0.108601753,0.009592525,0.690005008,0.127083338
0.106984736,0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.720870737,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,1,0,0,0.726100861,0.095895026,0,0.689613309,0.112046233,0,0.694783933,0.101554586,0,0.728760404,0.108601753
0.125725343,0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.732949497,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,1,0,0,0.720870737,0.106984736,0,0.726100861,0.095895026,0,0.689613309,0.112046233,0,0.694783933,0.101554586
0.115305307,0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.76531446,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,1,0,0,0.732949497,0.125725343,0,0.720870737,0.106984736,0,0.726100861,0.095895026,0,0.689613309,0.112046233
0.117974534,0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.760601461,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,1,0,0,0.76531446,0.115305307,0,0.732949497,0.125725343,0,0.720870737,0.106984736,0,0.726100861,0.095895026
0.129986587,0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.799859987,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,1,0,0,0.760601461,0.117974534,0,0.76531446,0.115305307,0,0.732949497,0.125725343,0,0.720870737,0.106984736
0.127829317,0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.814582378,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,1,0,0,0.799859987,0.129986587,0,0.760601461,0.117974534,0,0.76531446,0.115305307,0,0.732949497,0.125725343
0.130807832,0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.833658829,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,1,0,0,0.814582378,0.127829317,0,0.799859987,0.129986587,0,0.760601461,0.117974534,0,0.76531446,0.115305307
0.129402131,0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.823499078,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1,0,0,0.833658829,0.130807832,0,0.814582378,0.127829317,0,0.799859987,0.129986587,0,0.760601461,0.117974534
0.114991566,0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.837723421,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1,0,0,0.823499078,0.129402131,0,0.833658829,0.130807832,0,0.814582378,0.127829317,0,0.799859987,0.129986587
0.111160616,0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.828778629,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1,0,0,0.837723421,0.114991566,0,0.823499078,0.129402131,0,0.833658829,0.130807832,0,0.814582378,0.127829317
0.102900426,0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.764740571,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1,0,0,0.828778629,0.111160616,0,0.837723421,0.114991566,0,0.823499078,0.129402131,0,0.833658829,0.130807832
0.10844942,0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.728700484,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1,0,0,0.764740571,0.102900426,0,0.828778629,0.111160616,0,0.837723421,0.114991566,0,0.823499078,0.129402131
0.115278328,0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.735506903,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1,0.000665833,0,0.728700484,0.10844942,0,0.764740571,0.102900426,0,0.828778629,0.111160616,0,0.837723421,0.114991566
0.130867951,0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.772523285,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1,0,0.000665833,0.735506903,0.115278328,0,0.728700484,0.10844942,0,0.764740571,0.102900426,0,0.828778629,0.111160616
